32466.58,  
30696.45,  
30589.64,  
30058.60,  
30546.91,  
30247.82,  
30794.12,  
30449.25,  
30192.88,  
30504.18,  
30354.64,  
30476.71,  
30614.05,  
30125.74,  
30244.77,  
30208.14,  
30104.38,  
30073.86,  
30162.36,  
30171.52,  
30046.39,  
30101.32,  
30635.41,  
30400.42,  
30626.26,  
30223.40,  
30580.48,  
30372.95,  
29887.69,  
30287.49,  
30333.27,  
30345.48,  
30699.51,  
30116.58,  
30409.57,  
30266.13,  
30583.53,  
30461.45,  
30171.52,  
24214.12,  
22712.57,  
22584.39,  
22602.70,  
22575.23,  
22535.56,  
22596.59,  
22599.65,  
22648.48,  
22651.53,  
22581.33,  
22599.65,  
22584.39,  
22593.54,  
22544.71,  
22572.18,  
22614.91,  
22621.01,  
22572.18,  
22587.44,  
22593.54,  
22553.87,  
22596.59,  
22566.07,  
22602.70,  
22608.80,  
22544.71,  
22611.85,  
22559.97,  
22517.24,  
22575.23,  
22559.97,  
22535.56,  
22584.39,  
22624.06,  
22636.27,  
26353.54,  
29957.88,  
30556.06,  
30549.96,  
30278.34,  
30217.30,  
29985.35,  
30198.99,  
30260.03,  
30583.53,  
30446.19,  
30098.27,  
30250.87,  
30391.26,  
30672.04,  
30583.53,  
30559.12,  
30339.38,  
30699.51,  
29963.99,  
29988.40,  
30345.48,  
30571.32,  
30446.19,  
29967.04,  
30412.62,  
30266.13,  
29884.64,  
30226.45,  
30269.18,  
30021.97,  
30479.77,  
30339.38,  
30180.68,  
30348.53,  
30549.96,  
29994.51,  
30455.35,  
30229.51,  
29988.40,  
30278.34,  
30281.39,  
30641.52,  
29970.09,  
30400.42,  
29951.78,  
30000.61,  
30672.04,  
29930.42,  
30144.05,  
30641.52,  
30379.05,  
30183.73,  
30064.70,  
30205.09,  
30656.78,  
30394.31,  
30421.78,  
29829.70,  
30296.65,  
29863.27,  
30131.84,  
29988.40,  
30507.23,  
30256.97,  
30498.08,  
30260.03,  
30232.56,  
30559.12,  
29994.51,  
30574.38,  
30287.49,  
30144.05,  
30305.80,  
30424.83,  
30079.96,  
30473.66,  
30162.36,  
30125.74,  
30177.62,  
30485.87,  
30046.39,  
29808.34,  
30382.10,  
30635.41,  
30046.39,  
30141.00,  
30372.95,  
30311.91,  
30272.23,  
30040.29,  
30403.47,  
30150.16,  
30247.82,  
30543.86,  
30583.53,  
30394.31,  
30049.44,  
30195.93,  
30665.93,  
30345.48,  
29942.62,  
30574.38,  
30086.06,  
30559.12,  
30266.13,  
30028.08,  
30357.69,  
30040.29,  
30180.68,  
30333.27,  
29970.09,  
30131.84,  
30177.62,  
30376.00,  
30070.81,  
30510.29,  
30543.86,  
30308.86,  
30589.64,  
30174.57,  
30357.69,  
30083.01,  
30348.53,  
30366.84,  
30406.52,  
30144.05,  
30400.42,  
30055.55,  
30168.47,  
30250.87,  
30290.55,  
30186.78,  
30064.70,  
30391.26,  
30400.42,  
30046.39,  
30449.25,  
30244.77,  
30379.05,  
30382.10,  
30256.97,  
30202.04,  
30269.18,  
30403.47,  
30192.88,  
29982.30,  
30513.34,  
29994.51,  
30394.31,  
29948.73,  
30433.99,  
30449.25,  
30165.42,  
30415.67,  
29991.45,  
30470.61,  
29930.42,  
30485.87,  
30348.53,  
30382.10,  
30360.74,  
30031.13,  
30406.52,  
30653.73,  
29945.68,  
30263.08,  
30046.39,  
30214.25,  
30736.13,  
30333.27,  
30067.75,  
30174.57,  
30128.79,  
30427.88,  
30427.88,  
29915.16,  
30418.73,  
30015.87,  
30611.00,  
30586.58,  
30211.19,  
29893.79,  
30598.79,  
30611.00,  
29866.32,  
30409.57,  
30156.26,  
30403.47,  
30159.31,  
30379.05,  
30452.30,  
30369.90,  
30437.04,  
30421.78,  
30189.83,  
30357.69,  
30101.32,  
30479.77,  
30562.17,  
29997.56,  
30357.69,  
30415.67,  
30650.67,  
30113.53,  
30083.01,  
30379.05,  
30351.58,  
30516.39,  
30485.87,  
29878.53,  
30263.08,  
30125.74,  
30595.74,  
30012.82,  
30366.84,  
30461.45,  
30473.66,  
30028.08,  
30153.21,  
30632.36,  
30672.04,  
30021.97,  
30269.18,  
30159.31,  
30510.29,  
30250.87,  
30223.40,  
30205.09,  
30476.71,  
29982.30,  
30528.60,  
30168.47,  
30131.84,  
30079.96,  
30479.77,  
30571.32,  
30049.44,  
29848.01,  
29942.62,  
30449.25,  
30656.78,  
29912.10,  
29884.64,  
30263.08,  
30305.80,  
30421.78,  
30363.79,  
29988.40,  
30461.45,  
30562.17,  
30314.96,  
30031.13,  
30464.51,  
30440.09,  
30119.64,  
30397.36,  
30000.61,  
30650.67,  
30571.32,  
30540.80,  
24818.41,  
22697.31,  
22572.18,  
22621.01,  
22587.44,  
22572.18,  
22605.75,  
22590.49,  
22538.61,  
22627.11,  
22544.71,  
22590.49,  
22608.80,  
22563.02,  
22584.39,  
22572.18,  
22605.75,  
22572.18,  
22566.07,  
22578.28,  
22563.02,  
22608.80,  
22605.75,  
22550.81,  
22605.75,  
22599.65,  
22541.66,  
22590.49,  
22559.97,  
22624.06,  
22584.39,  
22547.76,  
22593.54,  
22541.66,  
22559.97,  
22544.71,  
22550.81,  
29704.57,  
30095.22,  
30379.05,  
30025.03,  
30131.84,  
30134.90,  
30220.35,  
30311.91,  
30513.34,  
30104.38,  
30272.23,  
30037.23,  
30623.21,  
29896.84,  
30385.16,  
30235.61,  
30574.38,  
30180.68,  
30305.80,  
30406.52,  
29878.53,  
30314.96,  
29960.94,  
30070.81,  
30461.45,  
30424.83,  
30128.79,  
30632.36,  
30589.64,  
30559.12,  
29890.74,  
30021.97,  
30284.44,  
30021.97,  
30485.87,  
30604.90,  
30083.01,  
30229.51,  
30217.30,  
30330.22,  
30250.87,  
30623.21,  
30345.48,  
30589.64,  
30333.27,  
30577.43,  
30195.93,  
30565.22,  
30611.00,  
30025.03,  
29921.26,  
30147.10,  
30525.54,  
30192.88,  
30092.17,  
30229.51,  
30388.21,  
30586.58,  
30073.86,  
29820.55,  
30156.26,  
30473.66,  
30195.93,  
30443.14,  
30128.79,  
30592.69,  
29963.99,  
30330.22,  
30562.17,  
30076.91,  
30549.96,  
30147.10,  
30195.93,  
30314.96,  
30583.53,  
30208.14,  
29967.04,  
30470.61,  
30543.86,  
30339.38,  
30424.83,  
30369.90,  
29963.99,  
30662.88,  
30491.97,  
30021.97,  
30055.55,  
30565.22,  
30479.77,  
30021.97,  
29948.73,  
30171.52,  
30095.22,  
30507.23,  
30186.78,  
30580.48,  
30433.99,  
30113.53,  
30064.70,  
30021.97,  
30562.17,  
30284.44,  
30330.22,  
30571.32,  
30253.92,  
30263.08,  
30473.66,  
30086.06,  
29960.94,  
30305.80,  
30491.97,  
30174.57,  
30418.73,  
30079.96,  
30183.73,  
30614.05,  
30672.04,  
30626.26,  
30061.65,  
30067.75,  
30488.92,  
30611.00,  
30699.51,  
30046.39,  
30409.57,  
30220.35,  
30574.38,  
30577.43,  
30540.80,  
30229.51,  
30537.75,  
30214.25,  
30134.90,  
30522.49,  
30232.56,  
30382.10,  
30040.29,  
30534.70,  
30632.36,  
30549.96,  
30742.23,  
29872.43,  
30223.40,  
29954.83,  
30522.49,  
30253.92,  
30540.80,  
29945.68,  
30076.91,  
30528.60,  
30501.13,  
30211.19,  
30662.88,  
30543.86,  
29854.12,  
30525.54,  
30656.78,  
29939.57,  
30333.27,  
30607.95,  
30034.18,  
30058.60,  
30559.12,  
30543.86,  
30461.45,  
30232.56,  
29988.40,  
30513.34,  
30144.05,  
30229.51,  
30293.60,  
30348.53,  
30357.69,  
30305.80,  
30260.03,  
30446.19,  
30476.71,  
30665.93,  
29945.68,  
30095.22,  
30464.51,  
30275.29,  
30488.92,  
30101.32,  
30015.87,  
30156.26,  
30510.29,  
30412.62,  
30180.68,  
29960.94,  
30385.16,  
30549.96,  
30693.40,  
30473.66,  
29960.94,  
30098.27,  
30363.79,  
30464.51,  
30070.81,  
30595.74,  
29997.56,  
30546.91,  
30229.51,  
30437.04,  
30235.61,  
30250.87,  
30400.42,  
29918.21,  
30647.62,  
30150.16,  
30202.04,  
30470.61,  
30522.49,  
30476.71,  
30345.48,  
30031.13,  
30101.32,  
30629.31,  
30110.48,  
30345.48,  
30427.88,  
30235.61,  
30623.21,  
30159.31,  
30562.17,  
30205.09,  
30092.17,  
30278.34,  
30690.35,  
29814.44,  
30260.03,  
30083.01,  
30409.57,  
30516.39,  
29967.04,  
30632.36,  
30113.53,  
30473.66,  
30406.52,  
30308.86,  
30229.51,  
30183.73,  
30183.73,  
30308.86,  
30049.44,  
30238.66,  
30598.79,  
30003.66,  
30565.22,  
30018.92,  
29805.29,  
30354.64,  
30556.06,  
30064.70,  
30070.81,  
30363.79,  
30437.04,  
30516.39,  
30055.55,  
30418.73,  
24223.28,  
22697.31,  
22642.37,  
22553.87,  
22596.59,  
22605.75,  
22584.39,  
22602.70,  
22572.18,  
22584.39,  
22584.39,  
22559.97,  
22593.54,  
22572.18,  
22559.97,  
22608.80,  
22572.18,  
22578.28,  
22599.65,  
22553.87,  
22605.75,  
22559.97,  
22572.18,  
22581.33,  
22541.66,  
22599.65,  
22563.02,  
22569.13,  
22581.33,  
22544.71,  
22596.59,  
22584.39,  
22559.97,  
22590.49,  
22563.02,  
22599.65,  
28792.04,  
29918.21,  
30537.75,  
30363.79,  
30256.97,  
29890.74,  
30354.64,  
30290.55,  
30443.14,  
30125.74,  
30614.05,  
29924.31,  
30626.26,  
30470.61,  
30284.44,  
30235.61,  
30452.30,  
