29362.75,  
30818.53,  
30131.84,  
30745.28,  
30656.78,  
30327.17,  
30543.86,  
30684.25,  
30302.75,  
30443.14,  
30528.60,  
30247.82,  
30421.78,  
30137.95,  
30589.64,  
30394.31,  
30647.62,  
30748.34,  
30226.45,  
30220.35,  
30305.80,  
30348.53,  
30464.51,  
30540.80,  
30217.30,  
30757.49,  
30562.17,  
30314.96,  
30495.03,  
30275.29,  
30092.17,  
30186.78,  
30324.12,  
30659.83,  
30250.87,  
30473.66,  
30339.38,  
30531.65,  
30376.00,  
30443.14,  
30791.06,  
30330.22,  
29960.94,  
30403.47,  
30385.16,  
30287.49,  
30806.32,  
30775.80,  
30464.51,  
30406.52,  
30516.39,  
30498.08,  
30794.12,  
30491.97,  
30372.95,  
30119.64,  
30153.21,  
30296.65,  
30037.23,  
30061.65,  
30473.66,  
30427.88,  
30284.44,  
30397.36,  
30153.21,  
30260.03,  
30672.04,  
30495.03,  
30629.31,  
30464.51,  
30354.64,  
30113.53,  
30253.92,  
30125.74,  
30018.92,  
30116.58,  
30192.88,  
30195.93,  
30476.71,  
30412.62,  
30330.22,  
30018.92,  
30745.28,  
30568.27,  
30754.44,  
30644.57,  
30385.16,  
23469.45,  
22700.36,  
22718.67,  
22654.58,  
22630.17,  
22608.80,  
22550.81,  
22559.97,  
22617.96,  
22608.80,  
22584.39,  
22559.97,  
22660.68,  
22660.68,  
22642.37,  
22682.05,  
22657.63,  
22642.37,  
22694.26,  
22666.79,  
22675.94,  
22672.89,  
22651.53,  
22679.00,  
22657.63,  
22700.36,  
22688.15,  
22740.04,  
22755.30,  
22776.66,  
22718.67,  
22767.50,  
22712.57,  
22703.41,  
22685.10,  
22639.32,  
22688.15,  
29609.96,  
30028.08,  
30443.14,  
30040.29,  
30339.38,  
30705.61,  
30702.56,  
30144.05,  
30708.66,  
30391.26,  
30635.41,  
30296.65,  
30482.82,  
30122.69,  
30763.60,  
30284.44,  
30717.82,  
30672.04,  
30794.12,  
30290.55,  
30046.39,  
30742.23,  
30537.75,  
30781.91,  
30562.17,  
30247.82,  
30736.13,  
30388.21,  
30183.73,  
30736.13,  
30186.78,  
30635.41,  
30485.87,  
30241.71,  
30049.44,  
30372.95,  
30717.82,  
30412.62,  
30455.35,  
30662.88,  
30278.34,  
30159.31,  
30766.65,  
30318.01,  
30406.52,  
30708.66,  
30125.74,  
30507.23,  
30376.00,  
30647.62,  
30629.31,  
30833.79,  
30611.00,  
30632.36,  
30198.99,  
30742.23,  
30711.71,  
30293.60,  
30842.95,  
30858.21,  
30150.16,  
30507.23,  
30784.96,  
30531.65,  
30061.65,  
30357.69,  
30528.60,  
30153.21,  
30406.52,  
30598.79,  
30543.86,  
30217.30,  
30339.38,  
30650.67,  
30308.86,  
30748.34,  
29976.19,  
30003.66,  
30119.64,  
30220.35,  
30830.74,  
30263.08,  
30647.62,  
30247.82,  
30595.74,  
30467.56,  
30788.01,  
30162.36,  
30696.45,  
30412.62,  
30171.52,  
30284.44,  
30412.62,  
30549.96,  
30498.08,  
30211.19,  
30101.32,  
30733.08,  
30641.52,  
30137.95,  
30629.31,  
30208.14,  
30534.70,  
30720.87,  
30446.19,  
30687.30,  
30571.32,  
30363.79,  
30559.12,  
30372.95,  
30461.45,  
30678.14,  
30443.14,  
30186.78,  
30186.78,  
30543.86,  
30562.17,  
30702.56,  
30391.26,  
30168.47,  
30546.91,  
30491.97,  
30705.61,  
30510.29,  
30263.08,  
30205.09,  
30177.62,  
30794.12,  
30348.53,  
30421.78,  
30229.51,  
30684.25,  
30711.71,  
29893.79,  
30430.93,  
30134.90,  
30464.51,  
30583.53,  
30083.01,  
30134.90,  
30540.80,  
30647.62,  
30672.04,  
30437.04,  
30400.42,  
30382.10,  
30064.70,  
30693.40,  
30510.29,  
30720.87,  
30198.99,  
30491.97,  
30162.36,  
30867.36,  
30882.62,  
30113.53,  
30726.97,  
30156.26,  
30491.97,  
30275.29,  
30620.16,  
30299.70,  
30525.54,  
30488.92,  
30180.68,  
30385.16,  
29979.25,  
30391.26,  
30687.30,  
30128.79,  
30119.64,  
30488.92,  
30244.77,  
30266.13,  
30125.74,  
30284.44,  
30461.45,  
30485.87,  
30504.18,  
30534.70,  
30339.38,  
30211.19,  
30577.43,  
30589.64,  
30833.79,  
30336.32,  
30079.96,  
30437.04,  
30626.26,  
30235.61,  
30379.05,  
30763.60,  
30263.08,  
30620.16,  
30507.23,  
30266.13,  
30162.36,  
30150.16,  
30516.39,  
30690.35,  
30034.18,  
29982.30,  
30119.64,  
30757.49,  
30690.35,  
